Index,Text,Grade,Type,bert.2.pred,bert.2.prob.1,bert.2.prob.2,bert.2.prob.3,bert.2.prob.4,bert.2.prob.5
164,"What do takeout pizza and toys have in common? Justin Lewis and Matthew Balick invented toys they call Flip-Its out of
. A pizza saver is the white piece of plastic used to keep cheese off the takeout box.
Balick and Lewis, both from Illinois, found that if they pressed down on a pizza saver, it went flying. So they created 24 colorful, three-legged Flip-Itz characters.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,1,0.267853707075119,0.3438735902309418,0.19805334508419037,0.08841574937105179,0.10180353373289108
607,"Meet Barack Obamathe 44th president of the United States. He is the first African American to become our president. Obama was elected last November. This month, he will begin a four-year term as president.
The president has an important job. He is the leader of the armed forces. He helps make our countrys laws. He also works with the leaders of other countries.
Barack Obama stands with his wife, Michelle, and daughters, Malia (left) and Sasha.
Obama and his wife, Michelle, have two daughters. Their names are Malia, age 10, and Sasha, age 7. They will all live in the White House for the next four years. It has been home to every president except George Washington.
The White House is in Washington, D.C.
The White House has 132 rooms and 35 bathrooms! One room is called the Oval Office. That is where the president works. For fun, the White House has a tennis court, a jogging track, a swimming pool, a movie theater, and a bowling lane.
The Oval Office is a room in the White House where the president works.
Would you want to be president of the United States? Why or why not?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.3918558657169342,0.28944581747055054,0.15198741853237152,0.06479202955961227,0.10191883146762848
425,"How can you keep your body healthy?
Move over, junk food! Good-bye, lazy bones! Experts say kids need to eat healthy foods and get more exercise. In the past 30 years, the rate of
has more than tripled among kids in the United States. Obesity is the condition of being very overweight. It can lead to health problems.
Make good food choices. That gives the body the energy it needs to grow and heal. A healthy breakfast is the best way to start the day. Other meals should be well-balanced too. A good diet is made up of foods from these five food groups.
help your heart, eyes, skin, and teeth. Snack on apples, oranges, berries, and grapes.
help your heart, eyes, skin, and teeth too. Try carrots, broccoli, and red peppers.
give you energy. Make sure half the grains you eat are whole. Try whole-grain bread and brown rice. Eat oatmeal and plain popcorn too.
builds strong bones and teeth. Enjoy milk, yogurt, and cheese. Mostly choose fat-free or low-fat foods.
help build strong muscles. Fish, chicken, and beans are in this group. Try nuts and seeds too.
Experts say kids need an hour of exercise each day. Exercise helps burn body fat. It also makes your heart and muscles stronger. So what are you waiting for? Take out your jump rope or bicycle. Play catch with a friend. Take a walk. You can also play team sports, such as soccer. It does not matter what you choose. Just get moving!
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.3014061748981476,0.21601420640945435,0.22772662341594696,0.09657113999128342,0.15828190743923187
406,"November 4 is Election Day. On that day, Americans will vote for the person to be the countrys top leader. They will
, or choose, the next president of the United States. John McCain and Barack Obama are running for president. Learn more about them below.
McCain with wife and dogs: courtesy of JohnMcCain.com
John McCain and his wife, Cindy, sit with their two dogs, Coco and Sam.
He is married to Cindy McCain. They have four sons and three daughters.
If John McCain wins, he will be the oldest person to become president.
John McCain has many petsthree parakeets, two dogs, two turtles, a cat, a ferret, and 13 fish. He loves watching sports. His favorites are basketball, football, and baseball.
Barack Obama, his wife, Michelle, and their daughters, Malia and Sasha, wave to a crowd.
He is married to Michelle Obama. They have two daughters.
If Barack Obama wins, he will be the first African American to become president.
Barack Obama is left-handed. He loves hot sauce. His favorite meal to cook is chili. He exercises every morning. He likes to jog and play basketball.
Why is it important for people to vote?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.3727278411388397,0.21471768617630005,0.21798638999462128,0.07099615037441254,0.12357202917337418
595,"How do stinkbugs and burrower bugs send messages? They use plants like telephone lines! That is what a new study shows. The insects drum on leaves and stems. They also shake their bodies. That makes the plants vibrate. Other insects hear the vibrations.
To do the study, scientists watched 21 species of stinkbugs and burrower bugs. The scientists measured the tiny vibrations using a laser. They learned that different species have their own vibration patterns. Males and females of the same species have different patterns too.
A stinkbug uses a leaf to send vibrations to other stinkbugs.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,1,0.30376550555229187,0.31439000368118286,0.1804172694683075,0.10098779946565628,0.1004393920302391
577,"Christmas is a Christian holiday. It lasts for one day. People decorate trees with ornaments and lights. Some people string lights on the outside of their homes.
Diwali is a Hindu holiday. It lasts for up to five days. People light oil lamps and candles. They put them near windows and doors and outside their homes.
Eid al-Fitr (EED al-FIH-tuhr) is a Muslim holiday. It lasts for one to three days. Family and friends gather together to eat a special meal.
Hanukkah is a Jewish holiday. It lasts for eight days. Boys and girls play a game with a
(DRAY-del). It is a spinning top with four sides.
Kwanzaa is an African American holiday. It lasts for seven days. Adults give kids gifts. One of the gifts is usually a book.
Las Posadas is a Latin American holiday. It lasts for nine days. It ends on Christmas. Each night, people walk through their towns. They stop at homes to sing.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.3625659942626953,0.1981882005929947,0.23005074262619019,0.07751085609197617,0.13168421387672424
366,"In 1909, explorer Matthew Henson was one of the first people to reach the North Pole on foot. Henson, an African American, was honored by the National Geographic Society last fall. The society gave Henson's family the Hubbard Medal, which is the society's highest honor.
Henson was an expert sled dog handler. He also learned to speak Inuit, the language spoken by people living near the North Pole.
Henson died in 1955. Last November, Henson's great-niece accepted the medal in his honor.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,1,0.2783450782299042,0.3428342938423157,0.19443415105342865,0.08204372972249985,0.10234270244836807
352,"is an animal that has hard, dry skin. Reptiles are
. Their body temperature changes as the temperature of the air or water they live in changes.
Chameleons can move their eyes separately and look in two different directions at the same time! Chameleons can also change colors. They might be green one moment and brown 20 seconds later.
is an animal that has hair on its body. Mammals are
. Their body stays about the same warm temperature in both hot and cold weather.
Cheetahs are the worlds fastest land animals. They can run as fast as 70 miles per hour. That is faster than most cars driving on a highway! Cheetahs can reach highway speeds in just a few seconds. However, they can run fast for only a short time.
is an animal that lives part of its life in water and part on land. Amphibians are cold-blooded. Most have smooth, wet skin.
The American bullfrog is the largest frog in North America. It can grow up to 8 inches long. How did this frog get its name? The frogs call sounds like a cow. A
How might the things that make each animal amazing be helpful to them?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.3323221206665039,0.3279116451740265,0.16823402047157288,0.07728271931409836,0.0942494347691536
188,"Martin Luther King Jr. Was a Leader
The Rev. Dr. Martin Luther King addresses a group of followers.
Martin Luther King Jr. worked to help many people. He became a famous leader. Today, people in the United States remember him with a special holiday.
Martin Luther King Jr. grew up in the South. In the South, black people were treated differently than other people. Some black people had to use different bathrooms and water fountains from the ones used by other people. Many black people also had to sit in the back seats of buses.
Martin Luther King Jr. stood up for people who were treated unfairly. He worked to stop the unfair treatment. King wanted all people to be treated the same, no matter how they looked or what they believed.
Martin Luther King Jr. Day is a national holiday. On this day, people work to honor Martin Luther King Jr. Today, some people are building a
for him. A memorial is a special statue or place that honors a person. The memorial for King will be built in Washington, D.C. near the Potomac River. The memorial will help people remember Martin Luther King Jr.
How will you celebrate Martin Luther King Jr. Day?
Martin Luther King Jr. Was a Leader
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.36934325098991394,0.2956843078136444,0.16242343187332153,0.06269717216491699,0.10985187441110611
397,"This firefighter is dressed in about 100 pounds of firefighting equipment.
Some men and women go to special classes to learn how to become firefighters. Those men and women learn how to save people during a fire. They learn how to put out fires. In class, they learn how to use special tools to do their job.
over and over. A drill is a chance for firefighters to practice their jobs. Sometimes they practice putting out fires. Other times, they practice searching for people. Their practice helps them get ready for real fires.
. Turnout gear is special clothing that keeps firefighters safe from fire. It includes a helmet, a mask, a jacket, pants, and boots. The firefighters make sure their gear is always ready. They make sure their tools and fire truck are ready, too.
Firefighters practice their job. How can you practice being ready for a fire at home?
Firefighters teach children about fire safety. They teach people how to keep fires from starting and what to do if a fire happens. They also teach people to have a home-escape plan and working smoke alarms.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.4069225788116455,0.2449989765882492,0.1569100320339203,0.0712580531835556,0.1199103444814682
