Index,Text,Grade,Type,bert.2.pred,bert.2.prob.1,bert.2.prob.2,bert.2.prob.3,bert.2.prob.4,bert.2.prob.5
563,"It took 100,000 people about 20 years to build the Great Pyramid.
It is made of more than 2 million blocks of stone.
Most of the blocks weigh about 6,000 pounds each!
Workers poured water onto the logs so the blocks would roll more easily.
The Earth has many mysteries, or things that are not known or explained. People use science to try to understand those mysteries.
The pyramids are giant tombs, or graves, for Egyptian kings. Pyramids are made of huge stone blocks. Experts know that the Egyptians didn't have the same tools that we have today. So, how were those heavy blocks moved and lifted? Some experts believe that the Egyptians pushed and pulled them into place.
1. Workers cut and shaped the stone into blocks.
2. The workers floated the blocks down the Nile River on big barges.
3. The workers rolled the blocks over logs from the river to the pyramid.
4. The workers built dirt ramps so the blocks could be rolled to the top of the pyramid.
5. Workers carefully fit the stone blocks into place on the pyramid.
No one knows for sure what the dinosaurs looked like. Some experts think that dinosaur skin might have looked and felt like the scaly skin of reptiles today.
Experts study how animals today use skin color to survive. Some animals, like the chameleon, can change skin color in order to hide. Experts also say that other animals, like poison arrow frogs, have brightly colored skin to keep away their enemies.
It is likely that dinosaurs also used skin color to survive, say experts. For example, some experts say that Stegosaurus's plates might have changed color and size to scare its enemies.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,1,0.3182786703109741,0.36746129393577576,0.21445021033287048,0.05420839414000511,0.04560130834579468
290,"is a hole in the outer part of a tooth. A cavity can start when food and germs stick to teeth. Read about each part and complete the sentences below.
enamel: the hard, outer layer of a tooth
cavity: a hole in a tooth's enamel
pulp: center of a tooth, where blood vessels and nerves are found
root: the part that connects a tooth to the gum
gum: the flesh that connects a tooth to bone
A hole in a tooth is a ___________________________ .
The hard, outer layer of a tooth is the ______________________ .
The blood vessels and nerves are found in the _________________ .
The _________________ connects a tooth to the gum.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.3776998221874237,0.313871294260025,0.18266910314559937,0.06623215228319168,0.05952760949730873
20,"Tornado season has started in the United States. A
is a powerful, spinning wind. It is also known as a twister.
Most tornadoes last fewer than 15 minutes. During that time, a twister can travel across a large area of land and destroy everything in its path.
The strong winds in some tornadoes reach speeds of up to 300 miles per hour. Those winds can toss cars and other objects high into the air.
Tornadoes can happen any time of the year. However, they are most common from March through July.
A tornado can destroy homes and trees.
Most tornadoes start as thunderstorms. During those storms, heavy rain and lightning are common. Large
, or ball-shaped pieces of ice, may also fall.
Large thunderstorm clouds appear in the sky. The clouds become dark. Thunder can be heard.
Warm and cold air meet. Air rises from the ground to the clouds. If the rising air starts to spin, a funnel-shaped cloud can form.
The funnel-shaped cloud spins faster. When the bottom of the cloud touches the ground, it becomes a tornado.
As the tornado travels across the ground, it picks up anything in its way.
Why is it important to learn about tornadoes?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.36277878284454346,0.33989647030830383,0.18847595155239105,0.06262671947479248,0.04622209072113037
465,"Imagine having to quit school to help your family earn money. Or think about what it might be like to be in a class with 49 other students and only one teacher.
Kids in some countries must deal with problems like those. But a special worldwide organization is trying to help them.
UNICEF helps children around the world. One way it helps is by providing schools and supplies. Three of the countries where UNICEF helps with education are Colombia, in South America, Rwanda (ruh-WAHN-duh), in Africa, and Thailand (TIGH-land), in Southeast Asia.
Those countries are probably far from where you live. Have you ever wondered what it might be like to go to school in another country?
In Colombia, the government requires kids to go to school for at least five years. Some people are poor and must work hard to survive. Some children must quit school to help their parents earn money.
With UNICEF's help, Colombia's government is creating a special school for those children. The students learn at their own pace and attend when they can. They have a small library and a garden where they grow vegetables.
One or two teachers must teach all the students, from grades 1 through 5. Students of the same age work together in small groups, helping one another learn.
Children in Rwanda must go to school from ages 7 to 15. But there is not enough space in some schools in Rwanda to fit all the students. Some students cannot afford to buy the uniforms and notebooks they must have to go to school.
To help solve those problems, UNICEF has created a special program called Schools-in-a-Box. Each box contains school supplies, workbooks, and learning games. When teachers use the Schools-in-a-Box, kids can be taught wherever they are.
Children in Thailand must go to school for six years. Though school is free, some families cannot afford to buy the uniforms children must wear to school.
Some classrooms in Thailand have as many as 50 kids and only one teacher! Often, children of all ages are in the same grade. The children must share the few books and school supplies that are in the school.
But UNICEF is working to help these people. The organization has built Village Education Centers in parts of Thailand. At night, adults gather there and take classes. During the day, the buildings are schools for children.
UNICEF is an organization that works to help children all over the world. UNICEF tries to provide health care, nutritious food, clean water, and an education for all children. The organization raises money and talks to world governments about helping children.
You can learn more about UNICEF and what you can do to help kids in other countries at UNICEF's Web site
Whiskers' Thinking Page: How Do You Get to School?
Whiskers' Thinking Page: How Do You Get to School?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,2,0.12839213013648987,0.17654600739479065,0.33899572491645813,0.07574393600225449,0.28032222390174866
140,"  We are taking a family trip. My parents want to see the
. I want to see the Gateway Arch. What should I do?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.38171014189720154,0.33984822034835815,0.13805322349071503,0.08832370489835739,0.05206472799181938
530,"Some pumpkins are supersized. Farmers grow them to win contests that are held each October.
A pumpkin contest is held each year in California. The winner of last years contest was Thad Starr. He is a farmer in Oregon. His pumpkin weighed 1,528 pounds!
Starr won the year before too. What is his secret? He says he uses good soil for his pumpkins. We really
Thad Starr shows off his giant pumpkin.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,1,0.3311152458190918,0.3462609648704529,0.22353075444698334,0.054067716002464294,0.04502536356449127
109,"Fire officials are alarmed. Some lighters are made to look like toys. Parents who think they are toys are buying them for their
children. Kids have started fires when playing with the lighters.
Now fire officials are fighting back. They want to stop the sale of those lighters. This year, Maine became the first state to pass a law to stop the sale of the lighters. Then Tennessee passed a law. Fire officials in Oregon are working to do the same.
Lighters are tools, not toys, says Richard Hoover. He is a spokesperson for the Oregon state fire marshal. A dangerous tool should not look like a toy.
This guitar and the frog (above) are lighters. They are tools for adults, not toys for kids.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,1,0.34588539600372314,0.3565930128097534,0.19097043573856354,0.058647558093070984,0.047903627157211304
499,"Some places get wet weather during spring.
Grab your raincoat and boots! Spring is here. That means warmer, rainy weather in some parts of the United States. Read the answers to some questions about wet weather.
A few wet drops land on your head. Its raining! Rain falls from clouds. Clouds are made of tiny bits of water and ice. The bits grow bigger as they join together. Some get so heavy that they fall to the ground. The ice melts if the air is warmer along the way. The raindrops reach the ground as water.
. Those are storms with heavy rain, lightning, and thunder. As lightning strikes, it heats the air around it. That causes the air to
, or get bigger. When that happens, you hear a loud sound called thunder.
When it rains, you may see a rainbow. It appears when sunlight passes through drops of water in the air. The drops break up the sunlight into seven colors: red, orange, yellow, green, blue, indigo, and violet. Why? Sunlight is always made up of those colors. They look white when they are together. The drops of water separate each color.
Why might it be useful to learn about weather?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.35791015625,0.3392495810985565,0.190351665019989,0.06393858790397644,0.04855005070567131
113,"Many people visit Hawaii each year. They admire the coral reefs that surround the islands. But those beautiful reefs have been damaged by people and ships. Recently the United States government made a law to protect the reefs around Hawaii.
is a large strip of hard sea animal skeletons that is close to the ocean's surface. More than half of the United States' coral reefs are located in the waters around Hawaii.
Coral reefs provide homes for sea animals. Reefs also protect coastlines from dangerous, pounding waves. When waves pass over reefs, they slow down and get smaller.
Hawaii's reefs are being hurt. People have polluted the water around the reefs and have taken too many fish.
Before he left office, President Bill Clinton created the Northwestern Hawaiian Islands Coral Reef Reserve. A
is an area protected by the government. This reserve is underwater and covers 84 million acres. That is almost as big as the states of Florida and Georgia combined.
Special rules make sure the reef reserve will be protected. People are not allowed to remove coral from the reefs. The number of fish taken from the reserve area cannot go up. Hawaii's reefs are now protected from further damage.
A coral reef is built by tiny sea creatures called coral
Coral polyps have hard outer skeletons that protect them. When the polyps die, their skeletons stay. After a long time, the coral skeletons build up, forming a reef.
More than 2/3 of the world's coral reefs have been damaged by pollution and too much fishing.
Coral can be tan, orange, yellow, purple, or green.
The Great Barrier Reef is the largest coral reef in the world. It is about 1,250 miles long and is located off the northeast coast of Australia.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,1,0.2529860734939575,0.37131837010383606,0.2934284806251526,0.033785682171583176,0.04848134517669678
297,"Animal ears come in all shapes and sizes. Read the chart. Then choose the best answer for each question.
elephant: DLILLC/Corbis; fox: Frans Lanting/Minden Pictures; dolphin: Stuart Gregory/Getty Images; frog: Gary Meszaros/Photo Researchers, Inc.
 Which animal uses its lower jaw to receive sound?
 What shape is the green frogs skin that is used for hearing?
 Which animal uses its ears to cool off?
 Which animal can hear insects crawling underground?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.38479378819465637,0.31812289357185364,0.18015138804912567,0.0666632354259491,0.0502687431871891
