Index,Text,Grade,Type,bert.2.pred,bert.2.prob.1,bert.2.prob.2,bert.2.prob.3,bert.2.prob.4,bert.2.prob.5
506,"The map shows how many Black Bears live in some states.
In which state so 50 to 150 black bears live?
About how many black bears live in Alaska?
In which state would you not find black bears?
About how many black bears live in Florida?
In which state dod 3,000 to 6,000 black bears live?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.5709854364395142,0.29588770866394043,0.06898945569992065,0.03832187503576279,0.025815457105636597
293,"The Bowler family of England took a trip back in time last year. The Bowlers moved into a house that did not have electricity or a telephone. The Bowlers lived for three months as a family would live in the year 1900.
The family even had to wear clothes from the year 1900. The clothes were not comfortable. The girls wore long dresses that they often tripped on.
For fun, the Bowlers played card games. They also built a puppet theater and put on puppet shows.
TV cameras took pictures while the Bowlers lived in the old house. Those pictures were made into a TV program called
These are just a few of the rules the Bowlers had to follow while living in the 1900 house:
All meals had to be cooked using recipes from 1900. They seldom ate eggs or bananas because they were expensive.
The family had to use toothbrushes from 1900. They were made of pig and horse hair.
The family lived on the amount of money a 1900 family earned--about $36 per month.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.4557383060455322,0.37250685691833496,0.11524973809719086,0.02886076085269451,0.027644343674182892
372,"Turn down the music! A new study shows that many young people have hearing damage. Health experts say one likely cause is MP3 players. Why? The music players send loud sounds straight into the ears.
They are tiny nerve endings in the inner ear. If a sound is loud enough, the damage can be
How can you tell whether your music is too loud? While listening to music, you should be able to hear someone talking from a few feet away. You can also ask friends whether they can hear music from your earphones. If they say yes, turn it down.
What else can you do to protect your hearing?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.585002601146698,0.2820294499397278,0.06346982717514038,0.042553286999464035,0.026944752782583237
340,"Scientists recently studied black bears in Alaska. The bears hibernated for about six months. During that time, the bears breathing slowed down. Their heartbeats slowed too.
What barely changed? The bears body temperature! It dropped only a few degrees. That surprised scientists. Most animals that hibernate have a large drop in temperature.
As body temperature drops, the body slows down and uses less energy. It was surprising that hibernating bears were able to save so much energy without a large drop in body temperature, says Oivind Toien. He is the scientist who led the study.
A black bear hibernates in a den.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.4801299571990967,0.3327300250530243,0.08962032198905945,0.06808240711688995,0.029437270015478134
17,"What begins with the words We the people? It is the Constitution of the United States. That is a written plan. It tells the
The Constitution is 221 years old. It was signed on September 17, 1787. At that time, the United States was a new country. It was made up of only 13 states. A group of leaders wanted to make the country better. That is why they worked together to write the Constitution.
Why is it important to have laws?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.5673710107803345,0.2878517806529999,0.08025063574314117,0.03391628339886665,0.030610302463173866
138,"Many kids are excited about new toys that teach both Spanish and English. Many of the toys talk. Some toys also sing. There are dolls, games, and books. Toy companies think they will become more and more popular.
Hablas espaol? (Do you speak Spanish?) More kids are looking for toys that teach both Spanish and English.
spoke to toy expert Adrienne Citron. She said that kids of all
are interested in Hispanic television characters such as Dora and Diego. Culture is the way of life of a group of people.
""Any family can have fun with these new toys,"" says Citron. ""The toys are great. They let everyone be a part of the Hispanic culture!""
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.4940963685512543,0.33331266045570374,0.09600166231393814,0.0486576221883297,0.02793174982070923
62,"is one type of sea creature that lives in the oceans. When the porcupine fish is in danger, it swallows water and swells like a balloon. It then becomes too large and prickly for an enemy to eat. How do other sea creatures protect themselves?
Oceans are home to some of the most colorful animals in the world. Each sea creature uses a different skill to survive.
Angelfish usually swim in schools to protect themselves. That makes it hard for enemies to harm one fish in a group.
(uh-NEH-muh-neez). Those are poisonous ocean plants. Clown fish have a slimy coating on their bodies that protects them from the plants poison.
to hide from enemies. Animals that use camouflage change color or shape to blend in with their surroundings.
Mimic octopuses take on the color, shape, and behavior of other, more dangerous animals. The amazing task can be done in just seconds. To stay safe, this mimic octopus pretends to be a starfish.
Jellyfish are soft, clear sea creatures. Some jellyfish have long, poisonous arms called
Earth Day is April 22. This day reminds us to care for our planet.
Sometimes oil spills onto beaches and into oceans. People help sea birds by scrubbing their feathers clean of the oil.
It is important to keep beaches and oceans free of pollution. Pollution can harm animals and humans.
Garbage, like plastic rings from soft drink cans, can harm animals. Animals can get trapped in the rings holes.
What are some things you can do to protect oceans?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.4788065254688263,0.29070228338241577,0.09006495773792267,0.10093249380588531,0.03949378803372383
489,"Who do you think is the most important person in the world?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.5076743960380554,0.32919445633888245,0.1004859134554863,0.03334979712963104,0.02929536998271942
184,"In the state where Whiskers lives, stores take back empty bottles and cans and pay the person 5 cents for each. Whiskers's class recycled cans and bottles by collecting and returning them. Read the word problems and write the correct answers on the lines.
Squeaky collected 10 cans in the park. How much money did he get when he returned them?
Quacker found 5 bottles and 10 cans in the playground. How much money did she get when she returned them?
Whiskers's neighbors gave him their cans and bottles. He got 72 in all! If he got 12 bottles, how many cans did he get?
Mr. Ross had kids recycle their cans and bottles. There were 525 in all. If 220 were bottles, how many were cans?
Why might it be a good idea to start a recycling program at school or at home?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.5292914509773254,0.30143576860427856,0.07528059184551239,0.0636230930685997,0.030369093641638756
45,"China is a country in Asia. Study the maps to learn more. Then answer the questions below.
 What is the capital of China?
 What are the names of two rivers in China?
 Which ocean borders China on the east?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.5861217975616455,0.2837350070476532,0.06854480504989624,0.034482404589653015,0.027116019278764725
