Index,Text,Grade,Type,bert.2.pred,bert.2.prob.1,bert.2.prob.2,bert.2.prob.3,bert.2.prob.4,bert.2.prob.5
166,"Did you know that the sun can power a car? Students from Canada set a world record last summer with a car powered by the sun. The students drove 4,350 miles in the solar-powered car. It is the longest distance a solar car has ever traveled.
Because the car uses the sun for power, it does not pollute the air. Special cells are on top of the car. The cells collect sunlight and turn it into electricity. The electricity powers the car's motor.
Each day, the car used the same amount of electricity needed to run a toaster. The team hopes that someday more people will drive solar cars.
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.6673943996429443,0.21034644544124603,0.09095294773578644,0.01956598274409771,0.011740239337086678
148,"Scooters, skateboards, and in-line skates can be a lot of fun. But without safety gear, kids who use these toys are in danger. Play it safe!
In 1999, about 3? million kids were hurt while playing sports and using outdoor toys. Almost half of those kids got hurt while playing with scooters, skateboards, or in-line skates.
The injured kids were probably not wearing safety gear. Without safety gear, playing with some toys can be very dangerous. Pads and guards protect parts of your body that could be hurt if you fall.
Most kids know that they should wear a helmet when they ride a bike. But kids should also wear helmets when they play with scooters, skateboards, and in-line skates. Kids can cut the chances of getting hurt in half by wearing protective gear.
Follow these safety tips when playing with scooters, skateboards, or in-line skates:
Learn how to use the toy the correct way.
If a move seems dangerous, do not try it!
Do not play with the toy outside at night.
Home Connection Activities: What's Wrong With These Pictures?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.7520675659179688,0.14902301132678986,0.07446223497390747,0.013582034967839718,0.010865172371268272
336,"California Sea Lions live along the west coast of North America. The map shows the west coast of the U.S.
of San Francisco, California. (A pier is a platform built over water.) People like to look at boats tied up at the piers. They also enjoy watching sea lions that have made a home at one of San Francisco's piers.
San Francisco's Pier 39 is packed with sea lions. The sea lions sleep in the sun, bark loudly, and eat fish. (They don't always smell that great, however!)
Animal experts are not sure why sea lions first came to Pier 39. But the number of sea lions has grown each year since an earthquake hit San Francisco in 1989. Before the earthquake, only about 30 sea lions camped out at Pier 39. Now, the number of sea lions can be as high as 600!
Food to Eat and Room to Spread Out
Experts say the earthquake might have caused
, a type of fish, to swim closer to San Francisco than before. Herring is a favorite food of sea lions, so they might have followed those fish to shore.
Sea lions might also like the pier because they have plenty of room to spread out. The Marine Mammal Center, an organization that cares for sea animals, asked the city to protect the sea lions. Now the sea lions cannot be moved from the pier.
Sea lions can grow to be up to 8 feet long and weigh up to 850 pounds.
Sea lions can swim up to 20 miles per hour.
Sea lions usually live between 20 and 30 years.
Sea lions eat fish, squid, and octopus. They have about 36 teeth but like to swallow their food whole.
Storm drains in Oxnard, California, usually don't bark. But they do if there is a sea lion stuck inside!
Two kids called the police when they heard barking and saw a sea lion inside a
. (A storm drain is a large pipe that drains rainwater into a lake or ocean.) A rescue team used a large fishing net to free the sea lion. The team spent five hours bringing the 350-pound sea lion out through a manhole.
Rescue workers took the sea lion back to the Pacific Ocean in a truck. They say the sea lion was probably swimming in a local harbor when it entered the drain.
Whiskers' Thinking Page: Learn About the West Coast
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,1,0.32220715284347534,0.4564688205718994,0.1874750405550003,0.018871551379561424,0.01497742347419262
178,"Some animals travel south for the winter.
. They move from one place to another place. Some go by land, others by air, and some by water.
. One large herd lives in Alaska in the spring. They migrate south in the fall when the weather gets colder. They go to Canada. The winter is warmer there, and they can find food more easily.
Many humpback whales go to the Gulf of Alaska in the summer to eat. The whales migrate south in the fall to warmer water near Hawaii. They go there to have their babies.
Monarch butterflies migrate in the fall when the weather gets cool. They go to warmer places to rest for the winter. They start their trip in the United States and Canada. Most fly south to Mexico. In the spring, they return north.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.8101329803466797,0.11075015366077423,0.039438895881175995,0.025783443823456764,0.013894546777009964
522,"Firefighters protect people from fires. What keeps firefighters safe?
Read about a firefighter's turnout gear. Answer the questions below.
Kate Eiseman / Facts on File / Sean Parkes
What protects a firefighter's head from falling objects?
What buzzes when a firefighter stops moving?
What keeps a firefighter from breathing in smoke?
What does a tank do for a firefighter?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.8197401762008667,0.10450776666402817,0.048784177750349045,0.015180488117039204,0.01178737822920084
312,"______ live in the southern part of the world.
Polar bear ______ usually stay with their mothers for two years.
Pandas live in damp, cold ______ in China.
Dolphins live in most oceans and usually eat ______.
Koalas eat the leaves of ______ trees.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.8140569925308228,0.11255863308906555,0.03999120742082596,0.021454468369483948,0.011938716284930706
416,". Mammals are animals that drink milk from their mothers. Whales live in oceans. There are many kinds of whales. Whales are some of the biggest animals alive.
. Krill are tiny animals that look like shrimp. The humpback opens its mouth and takes in water and krill. Grooves in the whale's throat stretch to help it hold a lot of water and food. Then it pushes the water out and eats the krill.
All whales, like blue whales, breathe air through
. A blowhole is an opening on top of a whale's head. The blowhole is closed when the whale is under the water. When the whale comes to the top, its blowhole opens. The whale breathes out, making water spray into the air. Then the whale breathes in and goes under the water again.
Killer whales breach, or jump out of the water.
. A breaching whale jumps up out of the water. Then it comes down and makes a huge splash!
No one is sure why whales breach. Some people say that they do it just for fun!
. Whales communicate to talk to one another. Scientists think that a whale communicates by making sounds from its blowhole and from its mouth. Some whales can communicate with one another over hundreds of miles of ocean water!
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.8208690881729126,0.09820488095283508,0.03941928595304489,0.02563970908522606,0.015867022797465324
334,"Much of the continent of Africa is a
. A savanna is an open grassland with few trees. Africa's savanna is home to many different types of animals.
. A habitat is a place where an animal lives. Here are some animals that live in the African savanna.
Lions are big cats with gold-colored fur. Lions are
(KAR-neh-vawrz). Carnivores are meat eaters. Lions live together in a group called a
Elephants are animals with trunks and tusks. Elephants are
(ER-beh-vawrz). Herbivores are plant eaters. Elephants live together in a group called a
Giraffes are the tallest animals in the world. They are plant eaters. Their height helps them reach leaves on tall trees. Giraffes live in a herd of about 10 animals.
Giraffes are the tallest animals in the world.
Warthogs are a type of wild hog. Warthogs are
(AHM-neh-vawrz). Omnivores eat both plants and meat. Female and baby warthogs live in a small group called a
Hippopotamuses are animals that live partly on land and partly in water. They are herbivores that eat mainly grasses. Hippos live in a herd of up to 15 members.
Vultures are birds that live in Africa. What other animals can you name that live in Africa?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.8193297982215881,0.10285458713769913,0.03970329836010933,0.024153921753168106,0.013958452269434929
203,"The land on Devon Island is a lot like the land on Mars. Scientists wanted to find out what life on Mars might be like. Scientists lived on Devon Island to study it.
Scientists hope that someday people will be able to visit Mars. To find out what life on Mars might be like, scientists went to an island right here on Earth.
Devon Island is about 900 miles from the North Pole. Scientists say Mars might look a lot like Devon Island. Both Devon Island and Mars have rocky hills and valleys.
Devon Island is cold and so is Mars. Scientists used the cold weather on Devon Island to test a spacesuit they might wear on Mars.
How are Mars and Devon Island different?
From -20 degrees Fahrenheit to 55 degrees Fahrenheit
From -275 degrees Fahrenheit to 80 degrees Fahrenheit
Six different scientists visit every two weeks
About $4 million for a two-week trip
A visit to Mars might not happen for many years. But by studying Devon Island, scientists will be ready for the trip.
A day on Mars lasts 24 hours, 37 minutes.
A year on Mars is 687 Earth days long.
Mars is 49 million miles away from Earth.
Mars is home to Olympus Mons, the largest volcano in the solar system.
Mars is called the Red Planet because it is covered in red dust.
Home Connection Activities: Scientists Visit Mars on Earth
Home Connection Activities: Scientists Visit Mars on Earth
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.7932012677192688,0.12655508518218994,0.05036187171936035,0.017671843990683556,0.012209921143949032
483,"Below is a map of Italy. The map shows some of the towns and cities in which the torch will stop on its way to the Olympic Games. Read the map, and then write the answer to each question.
 What is the capital of Italy?
 Is Pisa north or south of Lecco?
 Look at the shape of Italy. What does it look like?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.822670578956604,0.10816556960344315,0.040230508893728256,0.017651934176683426,0.011281431652605534
