Index,Text,Grade,Type,bert.2.pred,bert.2.prob.1,bert.2.prob.2,bert.2.prob.3,bert.2.prob.4,bert.2.prob.5
338,"Animals that are too old to perform in zoos or circuses now have special places to live. They can live in retirement homes. Both Nevada and California have special places for retired animals. The animals have plenty of room to run and play. The animals have pools to swim in and trees to climb. Volunteers take care of the animals.
All kinds of animals live in the retirement homes. At one home, an ostrich and a buffalo spend lots of time together!
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.3980408012866974,0.2600246071815491,0.17230738699436188,0.07885289192199707,0.09077432006597519
510,"Goats are helping to prevent forest fires.
Goats are doing their part to help prevent forest fires. Goats eat tall grass, weeds, and small branches. Those plants often spread forest fires in places such as California and Florida.
Many states are using goats to eat plants on mountains and in fields close to people's houses. By eating plants in those areas, the goats leave a clear patch of land. That way, if a fire starts in the forest, it will not be able to spread to where people live.
In 1999, there were about 94,000 forest fires in the United States.
Forest fires in 1999 burned nearly 9,500 square miles of land in the United States.
Most forest fires are started by people. People are sometimes careless with cigarettes and campfires.
Lightning is another cause of forest fires. When the forest is very dry and lightning strikes it, a fire can start.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.3295648396015167,0.32036614418029785,0.19552987813949585,0.07147117704153061,0.08306807279586792
315,"Whiskers' Thinking Page: How Do You Get to School?
, or a question, on our Web site asked kids how they get to school each morning. We received 810 votes!
The bar graph shows the results of the poll. Study the bar graph. Then choose the correct answer to each question.
The same number of kids ride their bikes to school as _____.
How many more kids are driven to school in a car than ride the bus?
How many total votes did riding bikes and scooting on scooters get?
How many kids ride a school bus to school?
How do most of the kids get to school?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.4012163281440735,0.19767789542675018,0.10403206944465637,0.20783519744873047,0.08923851698637009
20,"Tornado season has started in the United States. A
is a powerful, spinning wind. It is also known as a twister.
Most tornadoes last fewer than 15 minutes. During that time, a twister can travel across a large area of land and destroy everything in its path.
The strong winds in some tornadoes reach speeds of up to 300 miles per hour. Those winds can toss cars and other objects high into the air.
Tornadoes can happen any time of the year. However, they are most common from March through July.
A tornado can destroy homes and trees.
Most tornadoes start as thunderstorms. During those storms, heavy rain and lightning are common. Large
, or ball-shaped pieces of ice, may also fall.
Large thunderstorm clouds appear in the sky. The clouds become dark. Thunder can be heard.
Warm and cold air meet. Air rises from the ground to the clouds. If the rising air starts to spin, a funnel-shaped cloud can form.
The funnel-shaped cloud spins faster. When the bottom of the cloud touches the ground, it becomes a tornado.
As the tornado travels across the ground, it picks up anything in its way.
Why is it important to learn about tornadoes?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.4024449586868286,0.2861957550048828,0.1351873278617859,0.10713016986846924,0.06904172897338867
348,"Thanksgiving is a time for people to give thanks. Many people eat turkey on Thanksgiving. Long ago, the Pilgrims and Native Americans gave thanks.
How might Native Americans give thanks today?
Thanksgiving is about more than the food.
Joseph Bruchac (JB) is a Native American writer and storyteller.
asked him to share his thoughts about Thanksgiving.
My family gathers for a big meal. We say a few words in our native language of Abenaki around the table to express our thanks.
What does Thanksgiving mean to Native Americans?
Native people give thanks for all things. Different groups have many thanksgiving festivals during the year.
Native Americans were one of the first to have a fall harvest festival. Squanto and other Native Americans taught the Pilgrims how to survive in a new land. The Pilgrims shared their first harvest with the Native Americans.
In 1620, the Pilgrims landed in what is now Massachusetts. Squanto showed the Pilgrims which crops to grow, such as corn, beans, and squash. He showed them which animals to hunt and where to fish.
A harvest is a gathering of food that has been grown. They shared their food at a feast with Squanto and other Native Americans.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.37250688672065735,0.2937479019165039,0.1442347764968872,0.11591923236846924,0.07359116524457932
302,"Oprah Winfrey has her own television talk show and magazine. She uses much of the money she earns to help others. Winfrey has a charity called the Angel Network. People
, or give, money to the charity. The money is used to help people throughout the world.
Robert L. Curbeam Jr. is an astronaut. When he was a boy, he wanted to design rockets. He now works for NASA. That is the U.S. space agency. Curbeam has been on three spaceflights. He has spent more than 900 hours in space!
Nikki Giovanni is a writer. She is the author of books and poems for children and adults. She has won many awards for her poetry. In 2005, she wrote a children's book called
. It is about the life of Rosa Parks. (See story below.)
Savion Glover is a tap dancer. He also creates new dances. Glover has won many awards. He has been tap dancing since he was a boy. At the age of 10, he starred in
. The show was on a Broadway stage in New York City. Since then, Glover has danced in television shows and in movies.
Rosa Parks helped to change a law that was unfair to African American people. That law said that African Americans had to sit in the back of city buses.
One day in 1955, Parks was riding on a city bus in Montgomery, Alabama. The driver told her to give her seat to a white person. She
to move. To refuse means to decide not to do something. Thousands of people heard this story and refused to ride the city buses in Montgomery. One year later, the law was changed.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,2,0.2519581615924835,0.29957032203674316,0.3062238097190857,0.0421157144010067,0.100132055580616
598,"or information, about different kinds of dinosaurs. Use the data to answer the questions. Choose your answer.
Which dinosaur weighed 10,000 to 12,000 pounds?
How many of the dinosaurs listed lived in Asia?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.4235912561416626,0.2810269594192505,0.10877198725938797,0.10746051371097565,0.0791492834687233
381,"Stay safe while having a super summer.
Grab your beach towel and sunglasses! Summer is just around the corner. It starts on June 21. For most kids, that means more time to play outside. Experts say that more injuries occur during summer. Follow these tips to make sure you have a safe summer.
Many kids will spend hours playing outside in the summer sun. Be careful, though. The suns rays can be harmful. They can cause damage to your skin and eyes.
If you are out in the sun, be sure to wear sunscreen. Experts say it should have a
(SPF) of 30 or higher. The SPF number lets you know how much the sunscreen protects your skin from the sun. Make sure you rub it in everywhere your skin is showing.
You should also wear a hat and sunglasses. They protect against the suns harmful rays. Better yet, play in the shade!
What is one way to beat the heat? Splash in a pool! Just be sure to follow water-safety rules. Always swim with a grown-up watching you. You should also swim with a buddy. A buddy can tell others if someone needs help. If you dont know how to swim, stay in the
end. Something that is shallow is not deep.
Biking and in-line skating are great ways to get exercise. To stay wheel safe, always wear a helmet. It protects your head and brain if you fall. If you are in-line skating, also wear wrist guards, elbow pads, and kneepads.
What other ways can you stay safe this summer?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.43136799335479736,0.2890384793281555,0.09786771237850189,0.09639380872249603,0.08533190935850143
400,"Many kids love listening to music on their MP3 players. However, portable music players may not be good for the ears. Health experts say the music players may lead to hearing loss. Why? They send loud sounds straight into the ears. Hearing loss is also more likely if you listen to loud music for hours at a time.
Experts say kids need to give their ears a rest. They warn that at least 12 out of 100 children are at risk of losing some of their hearing.
How do you know if your music is too loud? If you are wearing your earphones, you should be able to hear someone talking to you from a few feet away.
You can also ask friends if they can hear the music from your earphones. If they say yes, turn it down!
What else can you do to protect your hearing?
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.4467114210128784,0.2938375174999237,0.10122990608215332,0.08583419024944305,0.07238706201314926
33,"The sound of drums fills the air. People start to sing and dance. A
has begun. A powwow is a festival. It celebrates Native American life.
People sing songs in Native American languages. Some of the songs are old. Other songs are new. People sing to the beat of a drum. Dancers move to the beat. The drum is an important part of the powwow.
Dancers wear special clothes at a powwow. The clothes are made by hand. As the dancers get older, they add pieces to the clothes. Some of the pieces are gifts from family and friends.
People sell arts and crafts at some powwows. The artists make each item by hand. The arts and crafts often include beadwork, baskets, and pottery.
Fry bread is often found at powwows. The bread is sometimes used to make special tacos. People put meat, lettuce, tomatoes, cheese, and hot peppers on top of the bread. Then they roll it up and eat it.
Why is it important to learn about Native American life?
measures published under license with MetaMetrics, Inc.
All trademarks and logos are property of Weekly Reader Corporation.
",0,WRLevel2,0,0.35911762714385986,0.2973138093948364,0.14302068948745728,0.11851375550031662,0.0820341408252716
