Index,Text,Grade,Type
930,"The decline of Communism was not a result of American policies and the Cold War, but more to do with the
faced by the USSR at home and abroad. This Revision Bite lists events that led to the decline and fall of Communism, and the end of the Cold War.
to try to prop up the communist government there, which was being attacked by Muslim Mujaheddin fighters. This immediately caused a rift with America, which boycotted the 1980 Olympics.
President Reagan referred to the Soviet Union as the 'evil empire'
became president of the USA. As a strong anti-communist, he called the Soviet Union the
and increased spending on arms. The US military developed the neutron bomb, cruise missiles and a Star Wars defence system using space satellites.
By 1985, the Soviet Union was in trouble. In 1985,
He realised that the USSR could not afford the arms race, and opened the
(Strategic Arms Reduction Talks) with the USA. He signed the Intermediate-Range Nuclear Forces Treaty in 1987.
the Soviet system by allowing perestroika (competition in business) and glasnost (freedom).
As in 1956 and 1968, a relaxation by the Soviet government encouraged
in Eastern Europe only this time, the USSR did not have the means or the will to impose military control.
Free elections held in Poland in June 1989 were won by Solidarity, originally a banned trade union, and Lech Walesa became the first non-communist president of Poland.
Revolutions in other Eastern European countries quickly followed - notably the fall of the Berlin Wall in November 1989.
In 1991, Gorbachev fell from power and the Soviet Union was dissolved.
Problems facing the USSR in the 1980s
Russia could not afford the arms race.
The Soviet economy was backwards - factories and mines were decrepit and out of date.
Backward industry was causing increasing environmental problems - eg pollution, the Chernobyl nuclear power plant explosion of 1986, and the Aral Sea dried up.
Many people were much poorer than the poorest people in the capitalist West - unrest about shortages was growing.
Crime, alcoholism and drugs were out of control in Soviet towns.
The Soviet system had become corrupt and out of date - instead of dealing with problems, the government just covered them up (eg Chernobyl, 1986).
Many people were dissatisfied with the Soviet police state and censorship.
Increasing dtente between the two sides after the Cuban Missiles Crisis gradually brought the Cold War to an end.
The Cold War did not gradually thaw out. It continued with unabated ferocity until 1985, when the Soviet Union ended things by unilaterally collapsing.
Look back through the pages covering the end of the Cold War, sorting the different evidence to support the two statements.
As part of your revision, think about the
the invasion of Afghanistan worsened relations between the USA and USSR.
dtente collapsed in the late 1970s and early 1980s.
dtente collapsed in the late 1970s and early 1980s.
Reagan and Gorbachev were able to improve relations between America and Russia.
communism in Central and Eastern Europe collapsed.
Solidarity was in the collapse of communism.
Gorbachev was responsible for the collapse of Soviet control over Eastern Europe.
Reagan was responsible for the collapse of communism.
",5,BitGCSE
6146,"Paula Rego talks about how she decides what to draw and who is going to be the most important character.
Paula Rego was born in 1935 in Portugal and is a painter, illustrator and print maker.
She has been nominated for the Turner prize and received an honorary degree from Oxford University in 2005.
Paula was married to the artist Victor Willing and they became part of the London Group of artists which included David Hockney.
Her work is often cartoon like and uses ideas and images from fairy tales with a twisted and sometimes sinister edge.
Listen to Paula Rego talk to Radio 3 about her childhood and her painting process:
Back to Artist explanations and SEMI gallery index
Post ideas and discuss Art and Design here.
Get some direction with a Bitesize revision map
Get creative! Find Art & Design tips and inspiration.


",5,BitGCSE
6028,"Chapter 10 - Henry Jekyll's Full Statement of the Case
Jekyll tells the story of how he turned into Hyde.
It began as scientific curiosity in the duality of human nature (or the good and evil), and his attempt to destroy the 'darker self'. Eventually, however, he became addicted to the character of Hyde, who increasingly took over and destroyed him.
The novel does not return to Utterson who, at the end of Chapter 8, was going to return to Jekyll's house.
Back to Dr Jekyll and Mr Hyde index
Read the full text online and make your own notes.
Get creative, get published and get expert writing advice at BBC Blast.


",5,BitGCSE
3000,"The use of electronic instruments and the means of amplification had an enormous effect on the development of 20th century music including jazz, blues, rock and roll, world music (including bhangra and salsa), disco and modern dance music, as well as some art music including serialism and minimalism. In minimalism electronically recorded and in some cases, manipulated, sounds may be heard.
The ability to record and transmit music saw quicker and wider dissemination of music in the 20th century. Modern recording techniques include the use of multitrack recording facilities and the use of computer software programmes.
Some of the most important techniques in music production
The process of changing a sound by reducing the level of louder sounds and increasing the level of quieter sounds. This is usually applied to vocals.
The sound produced when too much signal is sent to parts of an electronic system such as an amplifier or loudspeakers, resulting in a change to the original sound. Some electric guitarists use it deliberately to produce a particular sound. Distortion is usually used in Heavy Metal music.
Sound processing where the original sound is changed by adding one or more clearly discernible repeats of the original sound (the repeats usually die away).
A sound processing unit capable of adding a range of different effects to the sound such as echo, phasing and flanging.
A control on a mixer, which moves the sound between two outputs, such as left and right (similar to a balance control on a hi-fi system).
Sound processing where the original sound is changed by adding hundreds of short reflections (this makes it sound as though the sound is being played in a large space, such as a church).
A sound is recorded and then edited in a computer. The end sound is sometimes used in dance music.
A device which enables musicians to record musical data which can then be played back, edited and stored. Some sequencers are built into keyboards (onboard sequencers), whilst others are software and display information on a computer screen.
Get some direction with a Bitesize revision map
Find out more about making music and send us your performances.


",5,BitGCSE
4935,"Do you intend to go to university? - Example answers
Do you intend to go to university?
The enhanced version of the site requires the Flash 8 plugin (or higher) to be installed and JavaScript to be enabled on your browser. To find out how to install a Flash plugin, go to the
To find out how to turn on JavaScript, go to the
The enhanced version of the site requires the Flash 8 plugin (or higher) to be installed and JavaScript to be enabled on your browser. To find out how to install a Flash plugin, go to the
To find out how to turn on JavaScript, go to the
Je voudrais aller  l'universit pour faire une licence de droit et prparer un diplme d'avocat.
I'd like to go to university to do a law degree and qualify as a barrister.
The enhanced version of the site requires the Flash 8 plugin (or higher) to be installed and JavaScript to be enabled on your browser. To find out how to install a Flash plugin, go to the
To find out how to turn on JavaScript, go to the
J'ai l'intention de faire des tudes de lettres parce que j'aime beaucoup lire et mon rve serait d'crire un livre. Cependant, je n'ai pas encore dcid puisque comme je suis bonne en dessin, je pourrais prparer un diplme des Beaux-Arts puis faire une formation de dessinatrice de mode. a dpendra de mes rsultats.
I intend to study literature because I like reading a lot and my dream would be to write a book. That said, I haven't decided yet because seeing as I'm good at Art, I could go to Art School, then train as a fashion designer. It will depend on my results.
Sarah offers an alternative, which allows her to use different tenses. In a way, her hesitation helps add variety to her answer, as she has to explain the different possibilities, and it gives her a reason to use the past tense (""
French phrases and revision - blasted directly into your ear!
Give your granny a run for her money with Bitesize Bingo!
Parlez like a pro with BBC Languages.
Aiglon College - GCSE French interactive exercises/games


",5,BitGCSE
5477,"The multiples of a number are all the numbers that it will divide into. This includes the number itself.
For example, the multiples of 2 are 2, 4, 6, 8, 10, 12, 14, 16
The multiples of 5 are 5, 10, 15, 20, 25, 30, 35
The multiples of 20 are 20, 40, 60, 80, 100
Look at the lists - multiples are just like times tables.
Learn about the dark side of numbers!
Make sure your maths skills add up.
BBC World Service - Figure it out


",5,BitGCSE
4647,"Conditional tense - talking about what would happen, ambitions and intentions
Conditional tense - talking about what would happen, ambitions and intentions
The conditional is often used to say what would happen if something else occurred:
Si j'tais riche, j'achterais une grosse voiture
(If I were rich, I would buy a big car)
It's also used to talk about intentions or ambitions:
(I would like to be a doctor)
(I would like to go to Australia)
French phrases and revision - blasted directly into your ear!
Give your French verbs a work out with this activity.
Parlez like a pro with BBC Languages.
Aiglon College - GCSE French interactive exercises/games


",5,BitGCSE
2061,"This Revision Bite will give you practice in reading and understanding Irish about the activities you do everyday.
This is a typical exam question. Print out or copy answers onto paper. ine tells us how she spent Saturday. Read her diary entry and then decide if the statements which follow are true or false.
Is mise ine. D'irigh m ar a haon dag maidin D Sathairn mar bh tuirse orm. Fuair m mo bhricfeasta agus ansin chuaigh m amach ag sil le mo mhadadh. Chuaigh m isteach sa bhaile mhr ar an bhus mar bh brste agus geansa nua de dhth orm. Bhuail m le mo chairde agus chuaigh muid chuig an phictirlann - chonaic muid scannn maith. Ach bh ocras orainn, mar sin chuaigh muid go dt an caife ar dts agus fuair muid borgaire agus sceallga roimh an scannn. Thinig m abhaile ar a seacht a chlog. Bh l maith agam.
Chuaigh s go dt an caife i ndiaidh an scannin.
You're not alone! Discuss your revision with others.
Get some direction with a Bitesize revision map
We've got the Northern Ireland curriculum covered.


",5,BitGCSE
1260,"Trade is the exchange of goods and services between one country and another.
Goods bought into a country are called imports, and those sold to another country are called exports.
A trade surplus means that the value of exports is greater than imports creating a trade surplus. A trade deficit is when there are more imports than exports.
A More Economically Developed Country [MEDC] has high levels of development, based on economic indicators, such as gross domestic product (the country's income). More of the countries in the northern hemisphere are MEDCs, eg UK, USA, Canada, Europe. More of the countries in the southern hemisphere are Less Economically Developed Countries [LEDCs].
A Less Economically Developed Country [LEDC] has low levels of development, based on economic indicators, such as gross domestic product (the country's income). More of the countries in the southern hemisphere (eg countries in southern Africa, southern Asia and South America) are LEDCs, while more of the countries in the northern hemisphere are More Economically Developed Countries [MEDCs].
the opposite is true. This means that LEDCs have little purchasing power, making it difficult for them to pay off their debts or escape from poverty.
The price of primary products fluctuates on the world market which means that workers and producers in LEDCs
. The price of manufactured goods is steadier which means that MEDCs always benefit.
Increasing trade and reducing their balance of trade deficit is essential for the development of LEDCs. However sometimes MEDCs impose
on imports. Tariffs are taxes imposed on imports, which makes foreign goods more expensive to the consumer. Quotas are limits on the amount of goods imported and usually work in the MEDC's favour.
means that they are dependent on one another in some way. For example, many LEDCs are dependent on MEDCs for manufactured goods or aid. MEDCs are dependent on LEDCs for primary products such as steel and iron. LEDCs are also dependent on MEDCs for income from tourism, whilst MEDCs require LEDCs to provide the climate and hospitality for some holiday destinations.
The result of the pattern of world trade is that the workers in primary industries in LEDCs often lose out. They receive low wages and often have poor standards of living. They cannot afford education for their children and many children are required to work to help their families earn a living.
means that the producer receives a guaranteed and fair price for their product regardless of the price on the world market. This means their quality of life should improve, as well as the long-term prospects for their children.
Fair trade products sometimes cost more in supermarkets in MEDCs, but many consumers consider this a small price to pay for the benefits they bring.
Fair trade sets minimum standards for the pay and conditions of workers.
promotes Global Citizenship by guaranteeing a fair, minimum price for products. In this way, they support producers in improving their living conditions.
Fair trade products are becoming more widespread and include tea, coffee, sugar, chocolate and cotton.
",5,BitGCSE
1937,"In your German exam you might have to show you understand details about people or personalities featured in a magazine. This task would be the last (or hardest) question on a Foundation paper.
Look at this article taken from a German teenage magazine. Look at the names mentioned in the questions and read the items about them at least twice. Don't worry if there are words that you don't understand. Then answer the typical exam question below.
Die 15-jhrige Schlerin aus Hochstellerhof ist 1,76 m gro. Wenn sie nicht gerade mit ihrem Zwillingsbruder streitet, sind Telefonieren, Joggen und Tanzen ihre grten Hobbys. Sie liebt Apfelsaft und Obstsalat.
Die 15-jhrige Gymnasiastin aus Kreiensen ist 1,74 m gro. Spaghetti und Mineralwasser sind ihr Lieblingsessen/getrnk. Malen, Fotografieren und Schwimmen sind ihre Hobbys.
Die 1,76 m groe, 15-jhrige Schlerin aus Ilmenau wrde spter gerne einmal im Hotel arbeiten. Sie ernhrt sich nur vegetarisch. Ihre Lieblingssngerin ist Madonna. Ihr Talent: Mode und Reiten.
Katja aus Zwickau ist 1,71 gro. Die15-jhrige Schlerin liebt Pizza und Salat und trinkt am liebsten Milch. Ihr Talent ist Schauspielen. Sharon Stone und Brad Pitt sind ihre Lieblingsschauspieler.
Julia mag Joggen, Telefonieren und Tanzen am liebsten.
Julias Bruder ist ein Jahr lter als sie.
Julia mag Joggen, Telefonieren und Tanzen am liebsten.
Julias Bruder ist ein Jahr lter als sie.
Well done. You understood that Swantje goes to the 'Gymnasium'.
Well done. You have understood that Daphne is a vegetarian.
Well done. You understood that these are Julia's greatest hobbies.
Well done. You have understood that Julia and her brother are twins.
Well done. It does not say whether Katja wants to become an actress.
When possible, try and spot similarities with English words. For example:
Spotting parts of long words can help you understand what they might mean. For example:
Related words that you have seen elsewhere can also give you clues. For example
Think about what is not there, as well as what is. With these questions, you have to be sure that the text really tells you something.
",5,BitGCSE
2318,"confidently stated, 'We in America today are nearer to the final triumph over poverty than ever before in the history of any land.' Within a year, all the confidence had ended and America was plunged into the
crashed in October 1929, the world economy was plunged into the Great Depression. By the winter of 1932, America was in the depths of the greatest
The slowing of economic activity, which usually results in high unemployment, a sharp drop in prices and a fall in production.
The number of unemployed people reached upwards of 13 million. Many people lived in
close to famine. One New York family moved into a cave in Central Park. In St Louis, more than 1,000 people lived in shacks made from scrap metal and boxes. There were many similar
all over America. Between 1 and 2 million people travelled the country desperately looking for work. Signs saying 'No Men Wanted' were displayed all over the country.
Many children were deserted and left homeless during the Depression
By the time of the election in November 1932, Hoover's popularity had reached rock bottom. It was not even safe for him to go onto the streets to campaign. After his heavy defeat, Hoover told his friends,
""we are at the end of our string... there is nothing more we can do""
. The American economy did not fully recover until the USA entered the Second World War in December 1941.
As early as 1926, there were signs that the boom was under threat - this was seen in the
being made and not enough people to buy them.
in the 1920s, so prices for their produce became steadily lower.
- these banks did not have enough funds to cope with the sudden rush to take out savings, which happened in the autumn of 1929.
- the middle class had a lot to lose and they had spent a lot on what amounted to pieces of paper.
of October 1929 was a massive psychological blow.
to European countries. When the stock market collapsed, they suddenly recalled those loans. This had a devastating impact on the European economy.
People outside a closed bank during the Depression
Unemployment - 13 million people were out of work.
Industrial production dropped by 45 per cent between 1929 and 1932.
House-building fell by 80 per cent between 1929 and 1932.
The entire American banking system reached the brink of collapse.
From 1929 to 1932, 5,000 banks went out of business.
Although many people went hungry, the number of recorded deaths from starvation during the Depression was 110, although many other illnesses and deaths were probably related to a lack of nutrition.
Write a list of the factors that caused the Great Depression. Place the factors in what you consider to be their order of importance.
As part of your revision, think about the
there was a great depression in America.
the Depression of 1929 was so sudden and so severe.
the Wall Street Crash was the main cause of the Depression.
the causes and consequences of the Wall Street Crash were.
speculation was responsible for the Wall Street Crash.
impact the Crash had on the economy.
life was like in the USA during the Great Depression.
the effects of the Depression were on the American people.
the social consequences of the Crash were.
",5,BitGCSE
3043,"T t i ndiaidh teacht ar ais  laethanta saoire agus n raibh t ssta leis. Scrobh litir ghearin chuig an stn. Luaigh na ruda seo a leanas: (thart f 120 - 150 focal )
Cad  a bh cearr - seomra / bia?
( to enter accents copy and paste or select and drag one of these vowels      )
Chaith mise agus mo theaghlach seachtain i d'stn i gCiarra ar na mallaibh.
Ba mhaith liom gearn a dhanamh faoi mar n raibh s ssil ar chor ar bith.
Ar dts, nuair a bhain muid an t-stn amach, n raibh na seomra ridh. N raibh guthn ann ach oiread. D'ith mo mhthair iasc don dinnar oche amhin agus bh s tinn.
Labhair m leis an bhainisteoir ach n raibh s iontach cuidiil - n dhearna s rud ar bith faoi.
Bh an trcht iontach trom taobh amuigh den stn agus n raibh m balta codladh.
Bh rn agam fanacht ar feadh coicse ach d'fhg muid an it i ndiaidh seachtaine. N rachaidh m ar ais go dt an t-stn. Beidh muid ag dul it igin eile an bhliain seo chugainn. T m iontach meallta faoi gach rud. Ba mhaith liom leithscal agus airgead ar ais, le do thoil.
Beidh m ag sil le freagra roimh i bhfad
A response to each part of the question?
Look back over Sen's answer. It included:
What the problem was - room / food
Sen used a range of verbs from the past, present and future tense - he used some in the negative as well.
Chaith / bhain / n raibh / d'ith / labhair / n dhearna s
Sen used a wide range of vocabulary that added interest to his letter
some complex sentences and a range of structures
- I'd like to make a complaint
beidh m ag sil le freagra roimh i bhfad
- I'll be expecting a reply before long
Sen added more information when relevant - will not be returning to hotel etc
ideas and opinions that are developed and justified
t m iontach meallta faoi gach rud
Sen has written a convincing and accurate letter.
There is evidence of development of tasks - extra information added when appropriate.
The correct tenses are used and a wide range of vocabulary included.
Sen has used a range of structures which have been learned and practiced.
He has linked sentences with words/phrases such as -
You're not alone! Discuss your revision with others.
Get some direction with a Bitesize revision map
We've got the Northern Ireland curriculum covered.


",5,BitGCSE
919,"This Revision Bite will give you the low-down on the options you can choose, and what will be expected of you.
Paper 2 is your chance to shine like a star, and show off your true acting capabilities as a
. Or if you'd prefer, you can demonstrate your
skills behind the scenes, perhaps by working on costume or lighting.
Note that Paper 2 is assessed by an
. You will have only one chance to perform, so
One of the examining boards which set out what you study during your course. If you're not sure which examining board you use, ask your teacher.
examination - if you're not sure which exam board you study, ask your teacher.
The ultimate guide to getting started in drama.
Shakespeare and the Globe - Shakespeare's Globe
General Theatre Links - Theatre Studies: Articles and Resources
Greek Theatre - Wikipedia: Theatre of Ancient Greece


",5,BitGCSE
